theta,pi_theta,marginal_return,s_star
0.2373970394593132,0.3169110361892404,-0.016198434704601253,0.0
0.3911841045158665,0.2630855634194468,-0.009201123244528087,0.0
0.4118902397016409,0.2558384161044257,-0.008258994093575344,0.0
0.4830635575974947,0.23092775484087685,-0.005020608129313993,0.0
0.896984090297648,0.08605556839582318,0.013812776108542984,0.13812776108542985
0.30495098064664733,0.29326715677367343,-0.013124730380577546,0.0
0.6423505981979403,0.1751772906307209,0.0022269522180062805,0.022269522180062805
0.37050519136937515,0.27032318302071867,-0.010142013792693434,0.0
0.4912135398728007,0.22807526104451975,-0.00464978393578757,0.0
0.09327593613129838,0.36735342235404556,-0.022755944906025925,0.0
0.5205938777955278,0.21779214277156528,-0.0033129785603034888,0.0
0.8790525891830987,0.09233159378591543,0.01299689280783099,0.1299689280783099
0.5008691167034417,0.22469580915379542,-0.004210455189993408,0.0
0.5734326395263568,0.19929857616577512,-0.0009088149015507689,0.0
0.0603899800278559,0.37886350699025045,-0.024252255908732565,0.0
0.5590096715217557,0.2043466149673855,-0.0015650599457601166,0.0
0.3234148050019057,0.286804818249333,-0.012284626372413298,0.0
0.6041800954873607,0.18853696657942373,0.000490194344674913,0.00490194344674913
0.15501693435022734,0.34574407297742044,-0.01994672948706466,0.0
0.4400194696990531,0.24599318560533143,-0.006979114128693089,0.0
0.42522923867105206,0.2511697664651318,-0.007652069640467132,0.0
0.32801517451695644,0.28519468891906524,-0.012075309559478487,0.0
0.3838510659052692,0.26565212693315576,-0.009534776501310255,0.0
0.8206573106359568,0.11276994127741513,0.010339907633936031,0.10339907633936031
0.540170312832525,0.21094039050861624,-0.0024222507661201126,0.0
0.6236354662563571,0.181727586810275,0.0013754137146642469,0.013754137146642469
0.8544640303180154,0.10093758938869457,0.011878113379469703,0.11878113379469703
0.906710190706557,0.08265143325270502,0.014255313677148345,0.14255313677148346
0.5070318019991814,0.22253886930028652,-0.0039300530090372494,0.0
0.4031853746922114,0.258885118857726,-0.00865506545150439,0.0
0.7364389801509402,0.14224635694717092,0.006507973596867778,0.06507973596867778
0.24254993727011906,0.3151075219554583,-0.015963977854209586,0.0
0.3814981736053406,0.2664756392381308,-0.009641833100957006,0.0
0.3574604263005422,0.27488885079481024,-0.010735550603325334,0.0
0.48745393246852187,0.22939112363601735,-0.00482084607268226,0.0
0.7482337326736009,0.13811819356423966,0.0070446348366488415,0.07044634836648841
0.8488441523286595,0.10290454668496918,0.011622408930954004,0.11622408930954004
0.7599324682379304,0.13402363611672435,0.007576927304825832,0.07576927304825831
0.42134784209063325,0.2525282552682784,-0.007828673184876195,0.0
0.8303762973902666,0.10936829591340669,0.010782121531257127,0.10782121531257127
0.5602450756924866,0.2039142235076297,-0.0015088490559918635,0.0
0.1710334140780497,0.3401383050726826,-0.019217979659448745,0.0
